id,pred
13746,0.9239558577537537
3466,0.9450801610946655
14025,0.9380030035972595
1297,0.9544423222541809
3480,0.930569589138031
13490,0.9368414878845215
3825,0.9351107478141785
5413,0.9351300001144409
7601,0.9047656655311584
5762,0.9325236082077026
2240,0.9223960041999817
12882,0.9352816939353943
2881,0.9343026876449585
5908,0.9276270866394043
2500,0.9331898093223572
10338,0.9158360958099365
1618,0.930858850479126
7037,0.9634835720062256
1970,0.9346593022346497
11792,0.9362412691116333
85,0.9356265664100647
13347,0.9415720701217651
1157,0.9631053805351257
9272,0.9121895432472229
1308,0.9525986909866333
13547,0.9166945219039917
8200,0.9636279344558716
12348,0.9573383927345276
7279,0.9279860258102417
5321,0.9683459401130676
812,0.9279595017433167
3137,0.9316205978393555
11358,0.9376243948936462
9148,0.9655541777610779
1356,0.9492112994194031
2142,0.9312782883644104
11678,0.9390796422958374
13832,0.9303881525993347
9463,0.963531494140625
5433,0.9407530426979065
8934,0.9499820470809937
4675,0.9275363087654114
7297,0.9509350061416626
6468,0.9237315654754639
135,0.9502803087234497
6193,0.9545156359672546
12757,0.9874118566513062
11692,0.9580472111701965
3993,0.9674654603004456
11922,0.9379944205284119
14379,0.9562047719955444
11226,0.9345335364341736
3081,0.9325090050697327
7046,0.9487838745117188
10647,0.9174481630325317
1365,0.9089369773864746
8807,0.9407324194908142
10717,0.9184445142745972
14853,0.9176170825958252
2595,0.9217749238014221
5888,0.9348925948143005
10656,0.963531494140625
10881,0.9374039173126221
5891,0.974271297454834
6870,0.9790271520614624
1752,0.932285726070404
4308,0.9536809325218201
7198,0.9198183417320251
4124,0.9424363374710083
6738,0.9359266757965088
3386,0.9312782883644104
4995,0.9578766226768494
6544,0.9235413670539856
3713,0.9230751991271973
12947,0.942254364490509
11565,0.9751149415969849
6914,0.9887069463729858
14904,0.935495913028717
12767,0.9405291080474854
9940,0.9328933954238892
4206,0.9544024467468262
5229,0.9374257326126099
9072,0.9488921761512756
6706,0.9305141568183899
14369,0.9590283632278442
8226,0.9316606521606445
3191,0.952103853225708
4864,0.9199129939079285
7632,0.9392078518867493
1045,0.9334216713905334
10369,0.9093236923217773
3085,0.9270891547203064
10882,0.908058226108551
11203,0.9351541996002197
2601,0.9475030899047852
12694,0.9426119327545166
4438,0.9634835720062256
4970,0.9308425188064575
1089,0.9403470158576965
1442,0.9150514602661133
14516,0.9223288893699646
13127,0.9176170825958252
9360,0.9783384203910828
14837,0.9237900376319885
10666,0.9429387450218201
12250,0.945122241973877
8965,0.9589287042617798
6268,0.9461818933486938
13817,0.93071448802948
14996,0.9300817251205444
6867,0.9285987019538879
13845,0.9289056062698364
5082,0.9237570762634277
4056,0.9208911061286926
13161,0.9535145163536072
550,0.9499820470809937
14088,0.9480539560317993
7290,0.9316606521606445
2058,0.9164896607398987
4868,0.9374996423721313
11199,0.9311749935150146
708,0.9531116485595703
15022,0.9450291395187378
1573,0.930858850479126
13998,0.9858235120773315
9820,0.9246414303779602
7878,0.9489802718162537
12884,0.9507909417152405
3946,0.9708841443061829
4059,0.9207165241241455
8549,0.9381685256958008
4657,0.9620741605758667
4986,0.9052598476409912
989,0.9300378561019897
1092,0.9440101981163025
3762,0.9939724206924438
207,0.9636279344558716
1899,0.9437202215194702
11327,0.9719858765602112
2103,0.954521656036377
6014,0.9655541777610779
13656,0.9877364635467529
2001,0.9976321458816528
2465,0.9431599974632263
12746,0.9316099882125854
1191,0.9429941773414612
10802,0.9717406034469604
7085,0.9427312016487122
12514,0.9721630215644836
11278,0.9335452914237976
11917,0.9604418873786926
2964,0.9448375701904297
4735,0.9509286880493164
12015,0.9544024467468262
9100,0.9372470378875732
7111,0.9391016960144043
13737,0.9412893056869507
4783,0.9296910762786865
12763,0.9421743750572205
3279,0.9317811727523804
1429,0.9238470792770386
14921,0.9582486748695374
6454,0.9419387578964233
3461,0.9473998546600342
2755,0.9613139033317566
529,0.9367382526397705
6081,0.9874657392501831
1628,0.9329402446746826
7967,0.9243062734603882
1538,0.9623628854751587
4826,0.9377111196517944
12962,0.8995745778083801
9614,0.9078738689422607
13424,0.9190075993537903
10929,0.961898148059845
7374,0.9699192047119141
2170,0.9455404281616211
3006,0.9309683442115784
5007,0.9320125579833984
8296,0.9362407922744751
11212,0.9657310843467712
4524,0.9490545392036438
12430,0.9842327833175659
9301,0.9321140050888062
13251,0.9319970011711121
14597,0.9150543808937073
155,0.9124876856803894
1318,0.962593138217926
13427,0.9282212257385254
976,0.9580472111701965
15051,0.9749642014503479
10405,0.9407184720039368
8785,0.9465702772140503
11713,0.9413489699363708
8914,0.9198503494262695
4858,0.9102988839149475
7902,0.9450423121452332
8529,0.9330703020095825
3351,0.9100503921508789
3841,0.9253273606300354
12344,0.97104412317276
10107,0.9764149188995361
6808,0.9192460179328918
2369,0.9454777836799622
9861,0.9635545015335083
14699,0.9842327833175659
3026,0.9427312016487122
5956,0.9645020365715027
11449,0.9796313047409058
14961,0.9318642020225525
3887,0.9806598424911499
6023,0.9267074465751648
925,0.9418981075286865
14040,0.9528510570526123
13220,0.9531116485595703
8323,0.9333082437515259
11055,0.9376243948936462
9520,0.9449430704116821
10809,0.9138829112052917
2879,0.9399667382240295
4133,0.9379895925521851
7247,0.9404888153076172
14600,0.933134138584137
10218,0.9577980637550354
2099,0.937154233455658
9091,0.9234778881072998
10607,0.980587363243103
14174,0.8890738487243652
4005,0.9488235116004944
11864,0.9715639352798462
7564,0.9307884573936462
7006,0.9159584045410156
771,0.9697883129119873
10546,0.9338122010231018
8171,0.9322723746299744
7355,0.9475030899047852
13184,0.9092896580696106
6378,0.94512939453125
1419,0.9318761825561523
1908,0.942058801651001
9074,0.9211500287055969
6783,0.9652966260910034
12001,0.9155782461166382
6577,0.9230505228042603
4385,0.9311749935150146
7770,0.9471887946128845
12074,0.923448920249939
1533,0.970437228679657
14534,0.9141452312469482
11473,0.9412893056869507
3725,0.961778998374939
11179,0.9461818933486938
5859,0.9503375291824341
643,0.953099250793457
14945,0.9506597518920898
7040,0.9416622519493103
10803,0.9535545706748962
14964,0.9357102513313293
5748,0.9288102984428406
3056,0.9486430883407593
11503,0.9438778758049011
9594,0.9175241589546204
13904,0.927336573600769
13265,0.9718790650367737
14521,0.9391995072364807
1311,0.9389418959617615
9651,0.920285701751709
8147,0.9052598476409912
7619,0.9207292199134827
8417,0.9653331637382507
5971,0.956549346446991
171,0.9553154110908508
397,0.9325236082077026
13134,0.9665036201477051
9987,0.9485093355178833
9161,0.9289056062698364
13196,0.9523953795433044
2650,0.9166396260261536
1880,0.9717406034469604
11388,0.9433050155639648
9364,0.9277790188789368
4643,0.9611532688140869
5790,0.9438137412071228
13708,0.9359266757965088
7587,0.9346857070922852
9955,0.9185155034065247
14119,0.9380176663398743
279,0.9485936164855957
1344,0.9525793790817261
8288,0.9415917992591858
8612,0.9328573942184448
13534,0.9355764985084534
2838,0.9214274883270264
10512,0.9529889225959778
10164,0.9372955560684204
3432,0.9465810656547546
4843,0.9611532688140869
11395,0.944595456123352
2692,0.9362412691116333
3420,0.9639226198196411
4452,0.956549346446991
7479,0.9500194787979126
5259,0.9808782339096069
4014,0.9588819146156311
14633,0.9512720108032227
2672,0.9614699482917786
8979,0.9343937039375305
6443,0.9043457508087158
14660,0.9305510520935059
10256,0.925611138343811
13418,0.9609625339508057
3401,0.9402470588684082
5934,0.9634121060371399
1961,0.8979935646057129
2522,0.9639334082603455
12129,0.943992018699646
4398,0.9359266757965088
9860,0.9488390684127808
13173,0.953099250793457
4190,0.9749642014503479
9303,1.0004780292510986
10787,0.9139038920402527
6451,0.933518648147583
1750,0.9419000148773193
13126,0.9418262839317322
7959,0.9335452914237976
4184,0.9289603233337402
10312,0.9465516805648804
12537,0.9404504895210266
11027,0.9581376910209656
7826,0.9312260746955872
7925,0.9863903522491455
11847,0.9517937302589417
10628,0.9303881525993347
7929,0.9379944205284119
4586,0.9382606744766235
4848,0.9334729313850403
10967,0.9425308704376221
12393,0.9437609910964966
12114,0.9609698057174683
634,0.9243747591972351
13182,0.9614699482917786
2096,0.9491051435470581
5031,0.9535953402519226
10311,0.9417691826820374
35,0.9191185235977173
6178,0.9343937039375305
5222,0.9449430704116821
8754,0.9462984800338745
80,0.9638466238975525
7194,0.9058271050453186
1612,0.9582722187042236
5398,0.9506872296333313
13680,0.9239236116409302
1292,0.9654808640480042
9862,0.9343026876449585
5846,0.9166396260261536
2604,0.9561919569969177
14543,0.9260298013687134
5267,0.9553086757659912
27,0.9269863367080688
50,0.9517137408256531
3490,0.9339874982833862
11538,0.9440531730651855
10030,0.9573383927345276
8253,0.914191484451294
13241,0.9184730648994446
6746,0.952103853225708
12108,0.9555985927581787
10300,0.942254364490509
14834,0.9190075993537903
11995,0.9615988731384277
3260,0.9371771812438965
7534,0.9365354776382446
5414,0.9544423222541809
2541,0.9329701066017151
9798,0.9402773380279541
14915,0.920042872428894
1027,0.9247651100158691
1459,0.9606308341026306
13911,0.924150824546814
11225,0.9236446619033813
4683,0.9433084726333618
2817,0.920269250869751
3409,0.9323712587356567
7990,0.9377334117889404
14061,0.9510294795036316
14203,0.9253056645393372
8959,0.963618814945221
14087,0.9577956199645996
10602,0.9485477209091187
8322,0.940635621547699
5739,0.9236446619033813
5390,0.9214274883270264
14965,0.9237900376319885
7581,0.9173483848571777
13453,0.9367479681968689
1056,0.980587363243103
5875,0.9413001537322998
8291,0.9355874061584473
11162,0.9482122659683228
7837,0.9340769648551941
3209,0.9767215251922607
3051,0.9524372816085815
10976,0.9188340306282043
4736,0.9342448711395264
10523,0.9359359741210938
9563,0.924670934677124
7778,0.9415172338485718
829,0.9214274883270264
10538,0.9418976902961731
1744,0.9172862768173218
2175,0.936610758304596
421,0.9192460179328918
8751,0.9430628418922424
14293,0.9157646894454956
4909,0.9405020475387573
13055,0.928002655506134
2232,0.9329701066017151
965,0.9233893156051636
10431,0.9404888153076172
12914,0.9330703020095825
5086,0.9256113767623901
6573,0.9233176112174988
7991,0.9520173072814941
11860,0.9592243432998657
2837,0.9324648380279541
2085,0.9626097083091736
6563,0.9825897216796875
3898,0.9688723683357239
5765,0.9836772680282593
4645,0.9268796443939209
2727,0.9296578764915466
10558,0.9376387596130371
14747,0.9812489748001099
13554,0.9232744574546814
14015,0.9301279187202454
10834,0.9441177845001221
9233,1.0029692649841309
13893,0.9333312511444092
8830,0.9295380711555481
2845,0.9986096620559692
8949,0.9410263895988464
6034,0.9620741605758667
7338,0.926651656627655
6213,0.9389801621437073
11841,0.9279986619949341
9560,0.9258195161819458
6124,0.9535145163536072
10208,0.9308417439460754
8465,0.9223326444625854
9892,0.9278239607810974
11123,0.9308425188064575
5760,0.9483420252799988
5008,0.966105580329895
10898,0.9504905343055725
8153,0.9606308341026306
10144,0.9134998917579651
4759,0.9623580574989319
737,0.9320027828216553
12341,0.919338047504425
11594,0.9232744574546814
8896,0.9410379528999329
9030,0.9481788873672485
4459,0.9439722895622253
10202,0.9171538949012756
6841,0.9500930905342102
9532,0.9324042797088623
10653,0.9618297815322876
6724,0.9388307929039001
2640,0.9210636019706726
5751,0.9504891037940979
12355,0.9639226198196411
7948,0.9186791777610779
8605,0.9391995072364807
13236,0.9330703020095825
9246,0.9426804780960083
7245,0.9320501089096069
12847,0.9357495307922363
4662,0.9320501089096069
1213,0.967448890209198
7284,0.9767215251922607
2536,0.9355874061584473
1407,0.9174144268035889
5475,0.9279860258102417
7482,0.9413392543792725
8938,0.9486123919487
8911,0.9528212547302246
6113,0.9246414303779602
10046,0.9405612349510193
14936,0.9335548281669617
5266,0.9470824003219604
10662,0.9513780474662781
11248,0.940635621547699
10938,0.9525119066238403
9261,0.9542721509933472
8182,0.9623737335205078
6028,0.9524372816085815
258,0.9811325073242188
14329,0.950486958026886
4411,0.9385140538215637
12278,0.9626097083091736
14842,0.9634798169136047
10151,0.9469308853149414
4073,0.9410180449485779
10254,0.9479318261146545
4283,0.9454590082168579
9805,0.9721630215644836
3,0.9525793790817261
7667,0.9243747591972351
7650,0.9449958205223083
13480,0.9459598064422607
11342,0.9649401307106018
3764,0.8905993700027466
6963,0.9029357433319092
4804,0.9316606521606445
15032,0.9168310165405273
12227,0.9595816731452942
3417,0.9439576268196106
1979,0.9166945219039917
2711,0.949038565158844
5688,0.9540660977363586
2413,0.9364094138145447
10376,0.9615988731384277
9278,0.9380176663398743
9832,0.9511137008666992
12811,0.9171538949012756
6913,0.9787131547927856
2487,0.9442465305328369
568,0.9377888441085815
11606,0.9379895925521851
12797,0.9874657392501831
6898,0.9393771886825562
11697,0.9869991540908813
11750,0.94979327917099
545,0.9380176663398743
5935,0.9243062734603882
6686,0.9390649795532227
3325,0.9357495307922363
7944,0.9370923638343811
1818,0.9582722187042236
574,0.9351071715354919
7807,0.974837064743042
940,0.9232141971588135
13678,0.9176170825958252
4975,0.9415720701217651
5191,0.9321140050888062
1200,0.9493858218193054
142,0.9517937302589417
5016,0.9345024228096008
11025,1.0004780292510986
13183,0.9364094138145447
2342,0.9473998546600342
10110,0.9329701066017151
10037,0.8974378108978271
5471,0.9409976005554199
6731,0.9338172078132629
13313,0.9413001537322998
6676,0.9693746566772461
1008,0.9207165241241455
11230,0.9270891547203064
549,0.9717733263969421
851,0.9435333013534546
3876,0.9485783576965332
1444,0.9505590796470642
1706,0.9877364635467529
14975,0.9395607709884644
10135,0.9129984974861145
2712,0.9610235691070557
1136,0.9429387450218201
11720,0.9216487407684326
2816,0.9355213642120361
10827,0.9976321458816528
11315,0.9518282413482666
9785,0.9720533490180969
5799,0.9203882813453674
4599,0.9437522292137146
11790,0.9416604042053223
1476,0.9719858765602112
1068,0.929939329624176
3070,0.9445775151252747
11774,0.9253265857696533
1507,0.9623580574989319
3832,0.9749889373779297
13398,0.9388307929039001
8525,0.9251477122306824
5940,0.934692919254303
893,0.9172862768173218
10988,0.9523953795433044
1417,0.9379944205284119
1545,0.9173483848571777
13915,0.9528699517250061
14873,0.9445765018463135
4585,0.9553086757659912
12678,0.9338122010231018
2495,0.9488921761512756
5156,0.9600879549980164
1443,0.915343701839447
2921,0.9410379528999329
329,0.9414224624633789
427,0.9636356830596924
14878,0.9354314208030701
3052,0.9506654739379883
8436,0.9395607709884644
5041,0.9783384203910828
9147,0.9350209832191467
11999,0.943574845790863
8782,0.9285950660705566
10540,0.94512939453125
4629,0.9470824003219604
1910,0.9504951238632202
9066,0.924670934677124
7617,0.9423789978027344
13632,0.9105104207992554
10443,0.9348925948143005
13526,0.934205949306488
8314,0.9357102513313293
5088,0.9465810656547546
13822,0.9340119361877441
11729,0.954521656036377
738,0.9426119327545166
6473,0.9504793882369995
14492,0.9282206296920776
6688,0.93452388048172
13111,0.9518868923187256
3928,0.9652966260910034
9467,0.928002655506134
8117,0.944595456123352
15019,0.9354314208030701
671,0.9168043732643127
14283,0.9721630215644836
13920,0.9251477122306824
11850,0.9411892294883728
4280,0.9798778295516968
13403,0.9482301473617554
1203,0.9244614839553833
5883,0.9186791777610779
804,0.9450323581695557
10458,0.9302186965942383
2496,0.9343026876449585
4659,0.9512915015220642
9474,0.9233779907226562
8863,0.9415917992591858
4146,0.9289056062698364
11591,0.9352816939353943
13473,0.9550577998161316
11569,0.9455404281616211
7162,0.9415084719657898
2304,0.9425308704376221
4477,0.952713668346405
11050,0.9246160984039307
11562,0.9354314208030701
7058,0.9158478379249573
14903,0.9471887946128845
4919,0.9134279489517212
1414,0.9134550094604492
6832,0.966820478439331
15059,0.9654808640480042
991,0.9405612349510193
13355,0.9309683442115784
14309,0.9390796422958374
6067,0.9461625814437866
1996,0.9524372816085815
10137,0.9215492606163025
2752,0.9237570762634277
598,0.9631053805351257
8,0.9078738689422607
13009,0.9279860258102417
10786,0.924150824546814
14674,0.9462984800338745
4980,0.9818105697631836
1952,0.9377888441085815
5634,0.9287648797035217
7958,0.9449254274368286
2979,0.9311773180961609
7528,0.9419316649436951
6262,0.9846558570861816
6656,0.9509286880493164
14797,0.9342448711395264
723,0.9529889225959778
11549,0.9493426084518433
11239,0.9697473049163818
13036,0.932285726070404
14442,0.9650554656982422
8341,0.9789532423019409
3479,0.9544024467468262
11008,0.9336767792701721
8742,0.9341629147529602
3985,0.9184730648994446
4729,0.9515163898468018
9036,0.9446896314620972
960,0.9543225169181824
9654,0.9607745409011841
3662,0.9440140128135681
404,0.949038565158844
12435,0.9329601526260376
6055,0.9227440357208252
13948,0.9419553279876709
11584,0.9474493861198425
816,0.9441177845001221
12754,0.9279595017433167
5405,0.9334999322891235
11712,0.9441177845001221
10730,0.9325286149978638
12930,0.9545156359672546
6253,0.9370764493942261
14527,0.9590641856193542
6515,0.9361140131950378
7361,0.9629137516021729
12523,0.9394084215164185
12089,0.9561170339584351
12441,0.9602035880088806
2603,0.9459598064422607
9108,0.9367161393165588
